"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute","id"
2013,1,11,1456,-4,1723,-19,"DL","N642DL",2347,"LGA","ATL",111,762,15,56,9350
2013,1,11,1457,-7,1648,8,"EV","N16561",4125,"EWR","RDU",80,416,15,57,9351
2013,1,11,1457,-8,1753,-27,"AA","N3AHAA",759,"LGA","DFW",202,1389,15,57,9352
2013,1,11,1457,-3,1604,-35,"UA","N485UA",685,"LGA","ORD",114,733,15,57,9353
2013,1,11,1457,-3,1649,-4,"US","N555AY",720,"EWR","CLT",88,529,15,57,9354
2013,1,11,1458,-7,1631,-6,"9E","N916XJ",3393,"JFK","DCA",66,213,15,58,9355
2013,1,11,1458,-1,1727,-30,"B6","N715JB",393,"LGA","MCO",129,950,15,58,9356
2013,1,11,1458,-2,1819,-18,"DL","N704X",963,"JFK","LAX",357,2475,15,58,9357
2013,1,11,1459,0,1616,-15,"B6","N568JB",8,"JFK","BUF",54,301,15,59,9358
2013,1,11,1502,-8,1724,-21,"MQ","N923MQ",4309,"JFK","IND",110,665,15,2,9359
2013,1,11,1504,-3,1702,-2,"EV","N12996",4326,"EWR","CLT",93,529,15,4,9360
2013,1,11,1504,19,1703,29,"EV","N21130",4596,"EWR","STL",139,872,15,4,9361
2013,1,11,1506,-4,1627,-23,"WN","N950WN",323,"LGA","MKE",120,738,15,6,9362
2013,1,11,1506,21,1750,45,"UA","N563UA",407,"EWR","DEN",268,1605,15,6,9363
2013,1,11,1508,-7,1635,-25,"MQ","N612MQ",4333,"JFK","PIT",68,340,15,8,9364
2013,1,11,1509,-1,1705,10,"MQ","N734MQ",4447,"LGA","RDU",80,431,15,9,9365
2013,1,11,1509,12,1847,24,"UA","N76254",1527,"EWR","SFO",377,2565,15,9,9366
2013,1,11,1510,8,1618,3,"EV","N26549",4571,"EWR","PWM",47,284,15,10,9367
2013,1,11,1511,-6,1751,-25,"B6","N766JB",537,"EWR","TPA",138,997,15,11,9368
2013,1,11,1511,1,1730,20,"MQ","N524MQ",4579,"LGA","CLT",104,544,15,11,9369
2013,1,11,1512,-3,1753,-12,"UA","N76055",53,"EWR","IAH",193,1400,15,12,9370
2013,1,11,1512,7,1823,49,"UA","N528UA",745,"LGA","DEN",270,1620,15,12,9371
2013,1,11,1516,10,1634,-7,"UA","N73276",1702,"EWR","ORD",114,719,15,16,9372
2013,1,11,1517,-3,1657,13,"EV","N13978",4581,"EWR","MKE",123,725,15,17,9373
2013,1,11,1517,-3,1657,3,"9E","N8444F",4105,"JFK","IAD",54,228,15,17,9374
2013,1,11,1518,-9,1637,-23,"EV","N22909",3835,"EWR","BNA",113,748,15,18,9375
2013,1,11,1520,-10,1747,-18,"MQ","N739MQ",4525,"LGA","XNA",173,1147,15,20,9376
2013,1,11,1522,-8,1730,5,"AA","N499AA",2223,"LGA","STL",142,888,15,22,9377
2013,1,11,1522,47,1821,39,"DL","N340NB",1902,"LGA","PBI",142,1035,15,22,9378
2013,1,11,1523,1,1724,-3,"EV","N12922",4576,"EWR","GRR",99,605,15,23,9379
2013,1,11,1523,27,1651,27,"9E","N8412F",4357,"JFK","ORF",66,290,15,23,9380
2013,1,11,1523,73,1711,76,"MQ","N723MQ",4491,"LGA","CLE",73,419,15,23,9381
2013,1,11,1525,-5,1709,-2,"9E","N8432A",3719,"LGA","RIC",58,292,15,25,9382
2013,1,11,1527,-1,1657,17,"EV","N11165",3267,"EWR","ORF",68,284,15,27,9383
2013,1,11,1529,-1,1848,-22,"AA","N345AA",85,"JFK","SFO",358,2586,15,29,9384
2013,1,11,1530,-5,1732,-11,"EV","N18557",4352,"EWR","CVG",99,569,15,30,9385
2013,1,11,1531,2,1824,-13,"UA","N12225",1624,"EWR","FLL",149,1065,15,31,9386
2013,1,11,1532,47,1634,28,"9E","N908XJ",3452,"JFK","BOS",32,187,15,32,9387
2013,1,11,1532,-3,1837,-13,"AA","N3JGAA",763,"LGA","DFW",206,1389,15,32,9388
2013,1,11,1533,-7,1847,-22,"DL","N317US",2027,"JFK","FLL",163,1069,15,33,9389
2013,1,11,1533,-7,1910,10,"UA","N12125",161,"JFK","LAX",363,2475,15,33,9390
2013,1,11,1535,5,1716,-9,"MQ","N680MQ",4146,"JFK","CMH",82,483,15,35,9391
2013,1,11,1536,6,1833,-22,"AA","N3CJAA",1039,"JFK","FLL",154,1069,15,36,9392
2013,1,11,1536,16,1848,6,"DL","N360NW",2115,"LGA","MIA",153,1096,15,36,9393
2013,1,11,1536,-9,1724,-20,"UA","N39726",1710,"LGA","CLE",73,419,15,36,9394
2013,1,11,1537,-3,1746,2,"EV","N23139",4667,"EWR","MSP",168,1008,15,37,9395
2013,1,11,1538,-2,1712,-31,"9E","N914XJ",3523,"JFK","ORD",121,740,15,38,9396
2013,1,11,1538,-7,1700,-3,"9E","N8710A",3635,"JFK","BWI",44,184,15,38,9397
2013,1,11,1538,-2,1714,-2,"9E","N8800G",4178,"JFK","ROC",56,264,15,38,9398
2013,1,11,1540,-5,1801,-14,"DL","N366NB",1942,"EWR","ATL",107,746,15,40,9399
2013,1,11,1541,-4,1835,-15,"DL","N351NW",2377,"LGA","MCO",132,950,15,41,9400
2013,1,11,1542,-3,1916,6,"AA","N323AA",133,"JFK","LAX",362,2475,15,42,9401
2013,1,11,1543,-12,1754,-16,"EV","N15980",3820,"EWR","SDF",111,642,15,43,9402
2013,1,11,1543,-5,1807,-23,"DL","N666DN",95,"JFK","ATL",110,760,15,43,9403
2013,1,11,1543,-6,1637,-28,"UA","N78501",1116,"EWR","BOS",38,200,15,43,9404
2013,1,11,1545,15,1811,37,"US","N721UW",1665,"LGA","CLT",91,544,15,45,9405
2013,1,11,1546,1,1908,11,"UA","N24211",1200,"EWR","SAN",360,2425,15,46,9406
2013,1,11,1547,-8,1744,-33,"DL","N318NB",1771,"JFK","DTW",87,509,15,47,9407
2013,1,11,1547,-8,1837,-9,"UA","N73283",1550,"EWR","LAS",333,2227,15,47,9408
2013,1,11,1548,-2,1815,-5,"9E","N936XJ",3355,"JFK","MSP",177,1029,15,48,9409
2013,1,11,1548,-2,1805,-21,"9E","N902XJ",3427,"JFK","IND",107,665,15,48,9410
2013,1,11,1548,-7,1723,-26,"B6","N334JB",917,"JFK","ORD",124,740,15,48,9411
2013,1,11,1549,-6,1737,-9,"B6","N346JB",1053,"JFK","PIT",73,340,15,49,9412
2013,1,11,1551,1,1707,-3,"WN","N734SA",4215,"EWR","MDW",115,711,16,51,9413
2013,1,11,1551,45,1906,47,"UA","N33103",1600,"EWR","LAX",354,2454,16,51,9414
2013,1,11,1552,-8,1821,-19,"DL","N680DA",847,"LGA","ATL",109,762,16,52,9415
2013,1,11,1552,-8,1802,-18,"MQ","N638MQ",3985,"JFK","CVG",101,589,16,52,9416
2013,1,11,1553,-2,1849,-18,"DL","N369NW",1695,"LGA","TPA",142,1010,16,53,9417
2013,1,11,1553,-7,1708,-9,"US","N762US",2181,"LGA","DCA",51,214,16,53,9418
2013,1,11,1556,-4,1853,-10,"B6","N708JB",985,"LGA","TPA",142,1010,16,56,9419
2013,1,11,1556,-4,1718,-18,"UA","N840UA",630,"EWR","ORD",116,719,16,56,9420
2013,1,11,1557,-3,1837,-33,"B6","N590JB",157,"JFK","MCO",132,944,16,57,9421
2013,1,11,1557,-3,1720,8,"US","N952UW",2134,"LGA","BOS",41,184,16,57,9422
2013,1,11,1557,-5,1717,-5,"YV","N521LR",3771,"LGA","IAD",47,229,16,57,9423
2013,1,11,1558,-12,1746,-10,"EV","N761ND",5486,"LGA","PIT",60,335,16,58,9424
2013,1,11,1558,-2,1848,-27,"AA","N3BJAA",565,"JFK","DFW",200,1391,16,58,9425
2013,1,11,1600,0,1834,0,"FL","N978AT",620,"LGA","ATL",114,762,16,0,9426
2013,1,11,1600,0,1917,-8,"AA","N3BFAA",1467,"LGA","MIA",151,1096,16,0,9427
2013,1,11,1600,0,1842,-30,"DL","N3771K",4,"JFK","MCO",129,944,16,0,9428
2013,1,11,1601,55,1816,38,"EV","N12569",3817,"EWR","JAX",119,820,16,1,9429
2013,1,11,1601,-4,1720,-34,"9E","N917XJ",3459,"JFK","BNA",117,765,16,1,9430
2013,1,11,1603,3,1857,7,"DL","N3734B",1331,"JFK","DEN",268,1626,16,3,9431
2013,1,11,1604,4,1717,-15,"9E","N925XJ",3453,"JFK","BOS",39,187,16,4,9432
2013,1,11,1606,16,2030,-20,"AA","N5DCAA",1635,"JFK","SJU",181,1598,16,6,9433
2013,1,11,1610,100,1859,84,"AA","N522AA",883,"EWR","DFW",204,1372,16,10,9434
2013,1,11,1610,15,2049,-7,"B6","N760JB",703,"JFK","SJU",194,1598,16,10,9435
2013,1,11,1613,-7,1805,15,"MQ","N523MQ",4622,"LGA","BNA",117,764,16,13,9436
2013,1,11,1614,-5,1718,-5,"EV","N16147",4271,"EWR","ALB",36,143,16,14,9437
2013,1,11,1614,9,1852,-33,"9E","N921XJ",3325,"JFK","DFW",196,1391,16,14,9438
2013,1,11,1614,84,1753,68,"MQ","N645MQ",4172,"JFK","CLE",79,425,16,14,9439
2013,1,11,1615,-10,1845,-10,"MQ","N535MQ",4661,"LGA","ATL",113,762,16,15,9440
2013,1,11,1617,7,1803,3,"AA","N438AA",341,"LGA","ORD",125,733,16,17,9441
2013,1,11,1617,-3,1918,-4,"DL","N548US",91,"JFK","LAS",334,2248,16,17,9442
2013,1,11,1617,17,1951,18,"DL","N906DE",161,"JFK","MIA",146,1089,16,17,9443
2013,1,11,1618,30,2012,47,"DL","N383DN",1773,"JFK","SLC",321,1990,16,18,9444
2013,1,11,1619,0,1737,11,"EV","N13992",4299,"EWR","DCA",44,199,16,19,9445
2013,1,11,1619,4,1847,16,"DL","N319US",1619,"LGA","MSP",169,1020,16,19,9446
2013,1,11,1619,-1,2003,0,"US","N523UW",35,"JFK","PHX",320,2153,16,19,9447
2013,1,11,1620,5,1748,-27,"9E","N909XJ",3387,"JFK","RDU",69,427,16,20,9448
2013,1,11,1620,-10,1826,-12,"DL","N336NW",2231,"LGA","DTW",88,502,16,20,9449
2013,1,11,1621,-7,1716,-19,"EV","N14568",4588,"EWR","MHT",37,209,16,21,9450
2013,1,11,1622,12,1750,18,"9E","N819AY",3689,"JFK","PHL",38,94,16,22,9451
2013,1,11,1622,-3,1955,1,"B6","N805JB",675,"JFK","LAX",360,2475,16,22,9452
2013,1,11,1622,-13,1739,-31,"MQ","N537MQ",3695,"EWR","ORD",112,719,16,22,9453
2013,1,11,1623,-12,1724,-26,"B6","N229JB",1176,"EWR","BOS",42,200,16,23,9454
2013,1,11,1623,-6,1925,-40,"UA","N77296",1078,"EWR","SAT",230,1569,16,23,9455
2013,1,11,1625,-5,1955,-25,"VX","N855VA",27,"JFK","SFO",373,2586,16,25,9456
2013,1,11,1626,10,1843,30,"EV","N11127",4092,"EWR","DAY",104,533,16,26,9457
2013,1,11,1627,-8,1758,-18,"UA","N37437",1638,"EWR","CLE",69,404,16,27,9458
2013,1,11,1628,-2,1801,-6,"EV","N27190",4702,"EWR","GSO",73,445,16,28,9459
2013,1,11,1629,-6,2011,10,"US","N655AW",656,"EWR","PHX",319,2133,16,29,9460
2013,1,11,1630,0,1913,-12,"UA","N20904",1178,"EWR","IAH",193,1400,16,30,9461
2013,1,11,1631,-4,1923,-22,"WN","N451WN",891,"EWR","HOU",206,1411,16,31,9462
2013,1,11,1633,-7,1925,-30,"AA","N476AA",773,"LGA","DFW",202,1389,16,33,9463
2013,1,11,1633,-7,1851,1,"MQ","N730MQ",4540,"LGA","DTW",93,502,16,33,9464
2013,1,11,1635,0,1859,-8,"EV","N12567",4705,"EWR","ATL",111,746,16,35,9465
2013,1,11,1635,0,1930,-22,"B6","N187JB",139,"JFK","RSW",159,1074,16,35,9466
2013,1,11,1638,-2,1811,-5,"EV","N11565",4485,"EWR","RDU",68,416,16,38,9467
2013,1,11,1639,19,1903,-11,"UA","N411UA",872,"EWR","MCO",121,937,16,39,9468
2013,1,11,1640,-5,1912,19,"EV","N752EV",4997,"EWR","DTW",82,488,16,40,9469
2013,1,11,1640,0,1835,0,"WN","N792SW",372,"LGA","STL",140,888,16,40,9470
2013,1,11,1641,-4,1849,-17,"9E","N8709A",4027,"EWR","CVG",98,569,16,41,9471
2013,1,11,1641,-4,1842,-18,"DL","N323NB",1473,"LGA","MEM",143,963,16,41,9472
2013,1,11,1643,-1,1831,-16,"EV","N15983",4411,"EWR","MEM",143,946,16,43,9473
2013,1,11,1644,-6,1754,-26,"AA","N3JPAA",1790,"JFK","BOS",41,187,16,44,9474
2013,1,11,1645,-10,1939,-50,"DL","N336NB",706,"JFK","AUS",212,1521,16,45,9475
2013,1,11,1646,1,1952,-13,"AA","N335AA",181,"JFK","LAX",349,2475,16,46,9476
2013,1,11,1648,19,1937,6,"B6","N580JB",369,"LGA","PBI",138,1035,16,48,9477
2013,1,11,1648,-2,1803,-23,"UA","N822UA",464,"EWR","ORD",116,719,16,48,9478
2013,1,11,1649,-6,2016,-19,"VX","N631VA",413,"JFK","LAX",366,2475,16,49,9479
2013,1,11,1652,-3,2009,-6,"B6","N615JB",359,"JFK","BUR",359,2465,17,52,9480
2013,1,11,1652,2,2019,43,"UA","N455UA",733,"EWR","LAS",331,2227,17,52,9481
2013,1,11,1653,-7,1817,-22,"UA","N813UA",689,"LGA","ORD",113,733,17,53,9482
2013,1,11,1653,-7,1822,5,"US","N756US",2183,"LGA","DCA",54,214,17,53,9483
2013,1,11,1654,-6,2133,-31,"DL","N3753",329,"JFK","SJU",185,1598,17,54,9484
2013,1,11,1654,-6,1825,-15,"MQ","N656MQ",4323,"JFK","ORF",51,290,17,54,9485
2013,1,11,1655,20,1859,3,"EV","N13989",3805,"EWR","SAV",103,708,17,55,9486
2013,1,11,1655,40,1940,55,"WN","N245WN",161,"EWR","DEN",255,1605,17,55,9487
2013,1,11,1655,-10,2009,-6,"UA","N14628",1259,"LGA","IAH",207,1416,17,55,9488
2013,1,11,1656,-4,2018,28,"AA","N634AA",575,"JFK","EGE",279,1747,17,56,9489
2013,1,11,1656,-4,1943,-23,"B6","N703JB",509,"EWR","FLL",144,1065,17,56,9490
2013,1,11,1656,-4,2018,-31,"DL","N705TW",31,"JFK","SFO",357,2586,17,56,9491
2013,1,11,1657,-2,2001,-45,"9E","N922XJ",3375,"JFK","SAT",227,1587,17,57,9492
2013,1,11,1657,-3,1928,-15,"DL","N638DL",1499,"LGA","ATL",107,762,17,57,9493
2013,1,11,1657,-3,2020,-16,"DL","N723TW",127,"JFK","LAX",353,2475,17,57,9494
2013,1,11,1657,-3,1918,-17,"DL","N310DE",2042,"EWR","ATL",105,746,17,57,9495
2013,1,11,1657,-2,1801,-21,"UA","N434UA",531,"EWR","BOS",40,200,17,57,9496
2013,1,11,1658,-2,2012,17,"AA","N3GTAA",257,"JFK","LAS",344,2248,17,58,9497
2013,1,11,1658,93,1817,82,"MQ","N539MQ",3823,"JFK","DCA",48,213,17,58,9498
2013,1,11,1659,-9,2003,-21,"UA","N817UA",250,"EWR","LAX",345,2454,17,59,9499
2013,1,11,1703,-2,1943,-25,"B6","N554JB",143,"JFK","PBI",134,1028,17,3,9500
2013,1,11,1703,-2,1847,-18,"WN","N906WN",440,"EWR","STL",139,872,17,3,9501
2013,1,11,1705,-5,2013,-2,"AA","N3AKAA",695,"JFK","AUS",219,1521,17,5,9502
2013,1,11,1705,-5,1923,11,"US","N558UW",894,"LGA","CLT",99,544,17,5,9503
2013,1,11,1706,1,1839,9,"MQ","N828MQ",4410,"JFK","DCA",51,213,17,6,9504
2013,1,11,1709,6,1832,22,"EV","N29906",4373,"EWR","DCA",47,199,17,9,9505
2013,1,11,1709,-1,2042,6,"UA","N14121",1739,"EWR","SFO",369,2565,17,9,9506
2013,1,11,1710,-5,2003,-16,"DL","N917DL",1585,"LGA","MCO",135,950,17,10,9507
2013,1,11,1712,2,1826,6,"EV","N14920",4316,"EWR","BWI",52,169,17,12,9508
2013,1,11,1712,6,1828,-6,"B6","N579JB",36,"JFK","ROC",53,264,17,12,9509
2013,1,11,1713,-2,2035,-5,"DL","N3761R",503,"JFK","SAN",351,2446,17,13,9510
2013,1,11,1714,-6,1854,-16,"AA","N4YAAA",345,"LGA","ORD",122,733,17,14,9511
2013,1,11,1715,-5,2005,-35,"AA","N5DXAA",1999,"EWR","MIA",147,1085,17,15,9512
2013,1,11,1715,-4,2011,26,"UA","N579UA",509,"LGA","DEN",254,1620,17,15,9513
2013,1,11,1718,-2,2026,-7,"DL","N367NW",1779,"LGA","FLL",147,1076,17,18,9514
2013,1,11,1719,-1,1854,-21,"AA","N3BCAA",1351,"JFK","ORD",125,740,17,19,9515
2013,1,11,1719,-6,1852,-3,"MQ","N623MQ",4255,"JFK","BNA",117,765,17,19,9516
2013,1,11,1719,-6,2037,-13,"UA","N557UA",512,"JFK","SFO",360,2586,17,19,9517
2013,1,11,1721,46,1927,46,"B6","N190JB",1085,"JFK","CLT",97,541,17,21,9518
2013,1,11,1722,-3,1918,-15,"EV","N11107",4323,"EWR","CVG",97,569,17,22,9519
2013,1,11,1722,-8,1955,-9,"FL","N176AT",623,"LGA","ATL",115,762,17,22,9520
2013,1,11,1723,-2,2049,9,"AA","N3CNAA",145,"JFK","SAN",361,2446,17,23,9521
2013,1,11,1727,-3,2038,41,"F9","N211FR",837,"LGA","DEN",267,1620,17,27,9522
2013,1,11,1727,-2,2035,-11,"DL","N393DA",1185,"EWR","SLC",286,1969,17,27,9523
2013,1,11,1728,-2,1842,-13,"WN","N437WN",216,"EWR","MDW",114,711,17,28,9524
2013,1,11,1729,7,1853,9,"EV","N16183",4300,"EWR","RIC",57,277,17,29,9525
2013,1,11,1729,-1,1933,10,"US","N601AW",449,"EWR","CLT",94,529,17,29,9526
2013,1,11,1731,2,2016,-33,"AA","N395AA",543,"JFK","MIA",142,1089,17,31,9527
2013,1,11,1731,6,2010,-7,"UA","N12116",1109,"EWR","MCO",129,937,17,31,9528
2013,1,11,1731,4,2052,3,"UA","N37253",1593,"EWR","PDX",344,2434,17,31,9529
2013,1,11,1734,4,2017,-6,"UA","N36280",1637,"EWR","TPA",144,997,17,34,9530
2013,1,11,1735,5,1933,-3,"EV","N11536",4382,"EWR","DTW",84,488,17,35,9531
2013,1,11,1736,36,1916,27,"EV","N16546",4202,"EWR","STL",133,872,17,36,9532
2013,1,11,1737,12,2037,14,"UA","N17139",1134,"EWR","IAH",200,1400,17,37,9533
2013,1,11,1740,13,2040,2,"UA","N417UA",738,"EWR","SEA",325,2402,17,40,9534
2013,1,11,1742,13,1918,16,"EV","N13958",4480,"EWR","PIT",59,319,17,42,9535
2013,1,11,1742,-3,2021,-21,"B6","N593JB",547,"EWR","PBI",133,1023,17,42,9536
2013,1,11,1742,-3,2031,-46,"DL","N3759",1394,"JFK","PDX",335,2454,17,42,9537
2013,1,11,1742,-3,1942,-11,"DL","N909DE",2331,"LGA","DTW",85,502,17,42,9538
2013,1,11,1744,-1,2031,-24,"AA","N3CHAA",785,"LGA","DFW",206,1389,17,44,9539
2013,1,11,1746,1,2123,3,"AA","N319AA",177,"JFK","SFO",365,2586,17,46,9540
2013,1,11,1747,39,2034,11,"B6","N281JB",15,"JFK","FLL",149,1069,17,47,9541
2013,1,11,1752,-8,1908,-2,"WN","N743SW",808,"EWR","BWI",48,169,18,52,9542
2013,1,11,1753,-7,1911,-28,"UA","N438UA",691,"LGA","ORD",120,733,18,53,9543
2013,1,11,1754,-1,2052,-17,"B6","N510JB",989,"JFK","FLL",155,1069,18,54,9544
2013,1,11,1754,-6,2022,-36,"B6","N587JB",9,"JFK","MCO",126,944,18,54,9545
2013,1,11,1754,-1,2029,-24,"B6","N506JB",391,"LGA","MCO",131,950,18,54,9546
2013,1,11,1755,-5,1914,-1,"B6","N298JB",1016,"JFK","BOS",41,187,18,55,9547
2013,1,11,1756,-4,1910,-3,"US","N768US",2185,"LGA","DCA",52,214,18,56,9548
2013,1,11,1757,-3,2024,-19,"DL","N687DL",1047,"LGA","ATL",111,762,18,57,9549
2013,1,11,1757,7,2115,13,"UA","N27724",1228,"EWR","SAN",352,2425,18,57,9550
2013,1,11,1758,-7,1941,-14,"MQ","N503MQ",4626,"LGA","CMH",79,479,18,58,9551
2013,1,11,1759,-1,1918,5,"US","N957UW",2138,"LGA","BOS",40,184,18,59,9552
2013,1,11,1759,-1,1954,-12,"US","N551UW",373,"JFK","CLT",83,541,18,59,9553
2013,1,11,1800,26,1911,17,"B6","N537JB",74,"JFK","BTV",44,266,18,0,9554
2013,1,11,1800,0,2059,-5,"UA","N13750",1221,"EWR","DFW",198,1372,18,0,9555
2013,1,11,1801,-4,1923,-12,"WN","N758SW",389,"LGA","MDW",120,725,18,1,9556
2013,1,11,1801,-9,1924,-21,"MQ","N713MQ",4484,"LGA","BNA",114,764,18,1,9557
2013,1,11,1805,-10,2021,-29,"DL","N305DQ",926,"EWR","ATL",104,746,18,5,9558
2013,1,11,1806,13,2117,12,"UA","N518UA",535,"JFK","LAX",346,2475,18,6,9559
2013,1,11,1806,-2,1940,-9,"UA","N24729",1053,"EWR","CLE",64,404,18,6,9560
2013,1,11,1807,-1,2050,-16,"UA","N17233",1269,"EWR","PBI",139,1023,18,7,9561
2013,1,11,1808,-7,2012,-20,"EV","N712EV",5054,"EWR","MSP",160,1008,18,8,9562
2013,1,11,1808,10,1934,-2,"UA","N75426",1443,"EWR","ORD",121,719,18,8,9563
2013,1,11,1809,-1,2114,-16,"AA","N3GNAA",1611,"LGA","MIA",153,1096,18,9,9564
2013,1,11,1809,-6,2030,4,"DL","N366NW",2019,"LGA","MSP",166,1020,18,9,9565
2013,1,11,1810,0,2145,3,"B6","N531JB",173,"JFK","SJC",365,2569,18,10,9566
2013,1,11,1811,1,2116,-4,"UA","N37464",1292,"EWR","FLL",154,1065,18,11,9567
2013,1,11,1815,-5,2109,-6,"B6","N592JB",711,"JFK","LAS",331,2248,18,15,9568
2013,1,11,1815,5,2117,13,"UA","N812UA",812,"EWR","LAS",323,2227,18,15,9569
2013,1,11,1816,1,2025,-12,"9E","N934XJ",3424,"JFK","DTW",88,509,18,16,9570
2013,1,11,1816,-3,2135,-3,"UA","N853UA",593,"EWR","SNA",342,2434,18,16,9571
2013,1,11,1818,11,2138,10,"B6","N706JB",217,"JFK","LGB",352,2465,18,18,9572
2013,1,11,1818,8,2146,-4,"UA","N429UA",594,"EWR","PHX",300,2133,18,18,9573
2013,1,11,1820,5,2115,-15,"AS","N320AS",7,"EWR","SEA",329,2402,18,20,9574
2013,1,11,1821,-9,2014,-30,"9E","N181PQ",3716,"EWR","DTW",79,488,18,21,9575
2013,1,11,1822,-8,2003,-12,"MQ","N501MQ",4674,"LGA","CLE",71,419,18,22,9576
2013,1,11,1823,33,1941,33,"B6","N292JB",1307,"JFK","IAD",50,228,18,23,9577
2013,1,11,1825,-4,2028,-4,"US","N189UW",1973,"EWR","CLT",83,529,18,25,9578
2013,1,11,1826,-4,2153,-9,"UA","N517UA",272,"JFK","SFO",361,2586,18,26,9579
2013,1,11,1826,196,2102,181,"UA","N553UA",315,"EWR","MCO",127,937,18,26,9580
2013,1,11,1826,-1,2142,57,"UA","N597UA",612,"EWR","DEN",277,1605,18,26,9581
2013,1,11,1828,-7,2040,50,"MQ","N918MQ",3944,"JFK","BWI",43,184,18,28,9582
2013,1,11,1829,-1,2145,-20,"AA","N3GJAA",269,"JFK","SEA",337,2422,18,29,9583
2013,1,11,1831,11,2006,1,"AA","N3ARAA",353,"LGA","ORD",129,733,18,31,9584
2013,1,11,1833,18,2017,19,"9E","N8758D",4019,"JFK","RIC",52,288,18,33,9585
2013,1,11,1833,-7,2016,-4,"MQ","N500MQ",3730,"EWR","ORD",115,719,18,33,9586
2013,1,11,1834,-6,2020,-29,"DL","N345NW",2131,"LGA","DTW",84,502,18,34,9587
2013,1,11,1835,0,2143,-29,"DL","N3757D",1643,"JFK","SEA",325,2422,18,35,9588
2013,1,11,1836,-9,2022,-8,"MQ","N722MQ",4517,"LGA","CRW",78,444,18,36,9589
2013,1,11,1837,-8,2049,-1,"EV","N13908",4227,"EWR","GRR",100,605,18,37,9590
2013,1,11,1838,3,2124,-4,"B6","N608JB",527,"EWR","MCO",124,937,18,38,9591
2013,1,11,1842,107,2152,102,"B6","N594JB",185,"JFK","SAN",348,2446,18,42,9592
2013,1,11,1843,-3,2009,-10,"B6","N239JB",130,"JFK","BUF",61,301,18,43,9593
2013,1,11,1843,28,1958,19,"UA","N76504",1703,"EWR","BOS",41,200,18,43,9594
2013,1,11,1845,26,1959,27,"EV","N10156",4520,"EWR","PWM",49,284,18,45,9595
2013,1,11,1845,-5,2117,-55,"DL","N3768",2159,"JFK","MCO",125,944,18,45,9596
2013,1,11,1847,2,2139,-42,"DL","N341NW",2190,"JFK","MIA",141,1089,18,47,9597
2013,1,11,1848,-12,2006,-12,"EV","N826AS",5714,"JFK","IAD",49,228,18,48,9598
2013,1,11,1848,38,2128,51,"9E","N915XJ",3542,"JFK","MSP",163,1029,18,48,9599
2013,1,11,1849,-9,2021,-34,"EV","N600QX",5038,"LGA","BHM",119,866,18,49,9600
2013,1,11,1849,-6,2218,-27,"VX","N632VA",29,"JFK","SFO",368,2586,18,49,9601
2013,1,11,1850,-6,2128,-36,"UA","N495UA",891,"LGA","IAH",202,1416,19,50,9602
2013,1,11,1853,-7,2123,-23,"DL","N693DL",947,"LGA","ATL",109,762,19,53,9603
2013,1,11,1853,-7,2005,-10,"US","N770UW",2187,"LGA","DCA",50,214,19,53,9604
2013,1,11,1854,-6,2117,-17,"FL","N993AT",645,"LGA","ATL",110,762,19,54,9605
2013,1,11,1854,-6,2007,-5,"US","N947UW",2140,"LGA","BOS",40,184,19,54,9606
2013,1,11,1854,-1,2103,3,"MQ","N526MQ",4649,"LGA","MSP",160,1020,19,54,9607
2013,1,11,1855,-4,2241,-6,"B6","N648JB",179,"JFK","PHX",322,2153,19,55,9608
2013,1,11,1855,0,2146,-24,"DL","N378NW",2391,"JFK","TPA",140,1005,19,55,9609
2013,1,11,1855,-5,2024,-16,"UA","N424UA",954,"EWR","ORD",117,719,19,55,9610
2013,1,11,1857,12,2134,-3,"9E","N929XJ",3369,"JFK","MSY",166,1182,19,57,9611
2013,1,11,1857,-3,2236,-25,"DL","N702TW",1465,"JFK","SFO",364,2586,19,57,9612
2013,1,11,1857,-3,2248,10,"DL","N624AG",87,"JFK","LAX",345,2475,19,57,9613
2013,1,11,1857,7,2133,38,"US","N561UW",1491,"LGA","CLT",92,544,19,57,9614
2013,1,11,1858,-7,2125,12,"EV","N16151",4543,"EWR","DSM",180,1017,19,58,9615
2013,1,11,1858,-1,2222,-3,"B6","N634JB",171,"JFK","SMF",353,2521,19,58,9616
2013,1,11,1858,3,2139,-3,"DL","N1613B",951,"JFK","ATL",105,760,19,58,9617
2013,1,11,1859,-1,2038,-13,"DL","N370NB",1255,"LGA","PIT",61,335,19,59,9618
2013,1,11,1900,85,2033,71,"B6","N228JB",1111,"JFK","RDU",74,427,19,0,9619
2013,1,11,1900,-30,2233,-10,"DL","N934DL",1435,"LGA","TPA",139,1010,19,0,9620
2013,1,11,1901,11,2234,26,"UA","N78509",1139,"EWR","LAX",362,2454,19,1,9621
2013,1,11,1902,177,2231,167,"DL","N976DL",1508,"JFK","RSW",158,1074,19,2,9622
2013,1,11,1907,-3,2201,-14,"AA","N4XPAA",2075,"EWR","DFW",198,1372,19,7,9623
2013,1,11,1907,-3,2217,-14,"B6","N621JB",87,"JFK","SLC",294,1990,19,7,9624
2013,1,11,1909,-6,2144,-28,"B6","N566JB",155,"JFK","MCO",123,944,19,9,9625
